"strain" "sex" "age" "litter" "littersize" "femalelitterratio" "cage" "tag" "nosesniff" "bodysniff" "anogenitalsniff" "pawing" "walkingpassive" "notwalkingpassive" "inactive" "rear" "selfgroom" "bigdig" "na" "sniff" "passivepawing" "nonsocial" "chambtime" "chambpref" "champrefchange" "snifftime" "sniffpref" "sniffprefchange" "stimfollowtest" "testfollowstim" "mousewtadj" "brainwt" "ccarea" "ccindex" "ccindexdiv"
"124" "c57bl6/j" "female" 41 "c8t" 6 0.450866753936939 62 124 0 4.33959250989773 0 0 1.97254204995351 3.55057568991633 0 13.4132859396839 7.89016819981406 1.97254204995351 19.7254204995351 4.33959250989773 5.52311773986984 23.2759961894515 131.765808936895 30.1031766008038 32.9253494071292 53.6531437587356 22.5773824506029 23.2829256521842 16.5693532196095 108.884321157434 14.8256260474506 0.373362759215201 0.676692385488853 0.772174942719225 "ccindex"
"125" "c57bl6/j" "male" 41 "c8t" 2 1.01888968166378 63 125 0 5.34917083274673 0.891528472124456 0 4.45764236062228 7.13222777699565 0 24.9627972194848 5.34917083274673 14.2644555539913 23 6.24069930487119 11.5898701376179 44.5764236062228 258.543256916092 64.1361141286415 33.1738521355042 71.3222777699565 79.6172451252101 80.7230401963936 57.0578222159652 192.570149978882 43.1321474813812 0.869596871710194 1.59902763703298 1.80401989362904 "ccindex"
"126" "c57bl6/j" "male" 41 "c8t" 8 0.43805123700194 63 126 0 3.06635866131335 0 0.383294832664169 2.68306382864918 1.53317933065668 0 22.614395127186 4.9828328246342 0.766589665328338 13.7986139759101 3.06635866131335 4.59953799197003 28.3638176171485 0 0 0.139976696825273 92.7573495047289 1.4506675852801 1.46339273953694 7.66589665328338 59.027404230282 19.6016977424456 0.376778820508878 0.695335155936069 0.816974451813666 "ccindex"
"127" "c57bl6/j" "female" 41 "c9t" 4 0.29346094954475 64 127 3.08133997330122 4.40191424757317 0 0 1.76076569902927 1.76076569902927 0 23.7703369368951 4.40191424757317 2.20095712378658 16.2870827160207 7.48325422087439 3.52153139805854 30.3732083082549 31.6937825825268 49.1759332646833 50.0865986955108 0 -3.64266172330988 -2.73199629248241 22.0095712378658 58.1052680679658 16.1638291170887 0.429626830563141 0.790231645724335 0.897776033797808 "ccindex"
"128" "c57bl6/j" "female" 41 "c9t" 5 0.305819811454081 64 128 3.21110802347896 4.12856745875866 0 0 1.37618915291955 2.75237830583911 0 18.349188705594 3.66983774111881 4.58729717639851 21.1015670114331 7.33967548223761 4.12856745875866 26.6063236231114 34.8634585406287 40.9254771656972 44.0735907938278 10.0920537880767 15.7405681406528 15.7405681406528 31.1936207995099 52.295187810943 17.3675071098448 0.447536712529439 0.823016161012009 0.881602159907373 "ccindex"
"129" "c57bl6/j" "female" 41 "c22" 4 0.831606921929868 65 129 3.32642768771947 4.98964153157921 0 0 5.82124845350908 37.4223114868441 21.6217799701766 20.7901730482467 16.6321384385974 1.66321384385974 26.6114215017558 8.31606921929868 8.75 28 38.2539184087739 -5.08795526219347 -6.10554631463217 4.98964153157921 -2.03518210487739 -2.03518210487739 38.2539184087739 126.40425213334 30.7528239729665 0.734641554832845 1.28498238362759 1.69638813421512 "ccindex"
"130" "c57bl6/j" "female" 41 "c22" 10 0.478391570629086 65 130 1.91356628251634 2.87034942377452 0 1.91356628251634 0.956783141258172 22.006012248938 4.78391570629086 15.7869218307598 8.13265670069447 0.956783141258172 16.743704972018 4.78391570629086 24.8763616727125 29.6602773790033 29.6602773790033 16.3858630788632 14.6302348918421 7.65426513006538 7.02251274808422 6.43730335241053 36.3577593678106 56.4502053342322 17.1072825656961 0.431030805136807 0.761934254540946 0.996811802942229 "ccindex"
"131" "c57bl6/j" "male" 41 "c22" 10 0.690545482212398 66 131 2.0716364466372 4.83381837548679 0 0 4.14327289327439 24.8596373596463 13.810909644248 6.90545482212398 22.0974554307967 0 29.0029102529207 6.90545482212398 29.0029102529207 42.8138198971687 40.0516379683191 10.3158824531076 18.0527942929383 6.90545482212398 1.47369749330109 3.68424373325272 26.2407283240711 102.200731367435 31.2678994345774 0.628948825199052 1.11810362297903 1.48586950069624 "ccindex"
"132" "c57bl6/j" "male" 41 "c22" 14 0.780981681847973 66 132 2.34294504554392 2.34294504554392 0 1.56196336369595 1.56196336369595 32.8012306376149 28.115340546527 4.68589009108784 21.8674870917432 4.68589009108784 28.115340546527 4.68589009108784 8.75 28 48.4208642745743 10.7456100410863 10.3323173471984 21.8674870917432 10.7456100410863 12.398780816638 9.37178018217567 90.5938750943648 35.6596235931784 0.706163636726937 1.25061720641043 1.46766720901362 "ccindex"
"133" "c57bl6/j" "male" 41 "c23" 3 0.170903477248381 67 133 2.56355215872571 0 0 0 2.56355215872571 5.55436301057238 0 12.3905021005076 0.854517386241905 3.41806954496762 29.4808498253457 2.56355215872571 8.1179151692981 16.6630890317171 NA NA NA NA NA NA NA NA NA NA NA NA "ccindex"
"134" "c57bl6/j" "male" 41 "c23" 4 0.341206490280745 67 134 5.11809735421117 4.26508112850931 0 0 5.11809735421117 6.82412980561489 0 37.5327139308819 0 13.6482596112298 23 9.38317848272048 11.9422271598261 28 NA NA NA NA NA NA NA NA NA NA NA NA "ccindex"
"135" "c57bl6/j" "male" 41 "c23" 4 0.233364138549675 68 135 3.50046207824512 6.41751381011606 1.16682069274837 0 2.33364138549675 10.5013862347354 0 14.0018483129805 4.6672827709935 7.00092415649025 23 11.0847965811096 12.8350276202321 25.6700552404642 287.0378904161 201.485128633623 225.515465076165 110.847965811096 85.9546649675547 87.3410305315475 33.8378000897029 103.847041654605 NA NA NA NA "ccindex"
"136" "c57bl6/j" "male" 41 "c23" 6 0.094237821592368 68 136 1.41356732388552 2.12035098582828 0 0 0.47118910796184 5.65426929554208 0 5.65426929554208 0.47118910796184 1.88475643184736 16.0204296707026 3.5339183097138 6.12545840350392 8.01021483535128 NA NA NA NA NA NA NA NA NA NA NA NA "ccindex"
"137" "c57bl6/j" "female" 41 "c50" 6 0.513682424267136 69 137 5.13682424267135 3.08209454560281 0 0 1.02736484853427 15.4104727280141 0 5.65050666693849 7.1915539397399 5.65050666693849 27.2251684861582 8.21891878827417 16.4378375765483 18.4925672736169 NA NA NA NA NA NA NA NA NA NA NA NA "ccindex"
"138" "c57bl6/j" "female" 41 "c50" 7 0.562980703095289 69 138 5.62980703095289 5.62980703095289 0 0 5.62980703095289 10.1336526557152 0 3.37788421857174 8.44471054642934 14.6374982804775 25.334131639288 11.2596140619058 15.7634596866681 26.4600930454786 NA NA NA NA NA NA NA NA NA NA NA NA "ccindex"
"139" "balb/cj" "female" 41 "b9t" 7 0.643646568856664 70 139 6.6939243161093 6.17900706102397 0.514917255085331 0 0 4.11933804068265 0 25.7458627542666 3.08950353051199 4.11933804068265 21.1116074584986 13.3878486322186 4.11933804068265 32.9547043254612 NA NA NA NA NA NA NA NA NA NA NA NA "ccindex"
"140" "balb/cj" "female" 41 "b9t" 4 0.465118245123756 70 140 4.83722974928707 2.23256757659403 0 0 4.83722974928707 1.48837838439602 0 16.7442568244552 0 3.72094596099005 15.6279730361582 7.0697973258811 6.32560813368309 20.4652027854453 3.72094596099005 -12.333422713429 -12.0250871455932 0 -0.925006703507172 -1.38751005526076 37.2094596099005 32.7443244567124 15.2112270885273 0.348057285191009 0.627195209292561 0.745846301342142 "ccindex"
"141" "balb/cj" "male" 41 "b9t" 6 0.779855930355449 71 141 3.74330846570615 4.36719320999051 0 0 1.87165423285308 3.74330846570615 0 36.1853151684928 3.1194237214218 1.24776948856872 25.5792745156587 8.11050167569667 5.61496269855923 40.5525083784833 38.6808541456303 24.1095412167758 16.6912208423833 19.9643118170995 16.6912208423833 14.8366407487851 23.7076202828056 84.8483252226728 28.6363097626521 0.578965042695885 1.03914243008003 0.768618812814998 "ccindex"
"142" "balb/cj" "male" 41 "b9t" 15 0.709188183621558 71 142 3.40410328138348 1.70205164069174 0 1.13470109379449 2.83675273448623 3.40410328138348 0 28.9348778917596 4.53880437517797 2.83675273448623 24.3960735165816 5.10615492207522 7.3755571096642 36.3104350014238 36.3104350014238 6.66531765343999 2.30722534157538 6.80820656276696 2.05086697028923 2.05086697028923 21.5593207820954 100.98839734771 23.4656186196701 0.513225304723249 0.909133863359085 1.23354008699939 "ccindex"
"143" "balb/cj" "male" 41 "b23" 7 0.332571097632487 72 143 3.32571097632487 5.32113756211979 0 0 13.3028439052995 5.98627975738477 0 32.5919675679837 1.33028439052995 14.6331282958294 19.2891236626843 8.64684853844467 19.2891236626843 28 231.469483952211 107.931403815091 108.440514210445 123.716448319285 79.4212216752559 77.8938904891932 15.9634126863594 166.285548816244 28.0024864206554 0.583728790564542 1.01734829050168 1.50406999494123 "ccindex"
"144" "balb/cj" "male" 41 "b23" 10 0.209210618581143 72 144 2.09210618581143 3.76579113446058 0.418421237162287 0.418421237162287 6.2763185574343 4.60263360878515 0 22.1763255696012 2.09210618581143 1.67368494864915 13.8079008263555 6.2763185574343 11.2973734033817 25.9421167040618 191.636926620327 305.370594480393 240.41607576495 114.647418982467 212.578424886904 199.924947215064 16.7368494864915 111.300049085168 19.3394295816409 0.388462276581467 0.69737430755364 0.92654457482153 "ccindex"
"145" "balb/cj" "male" 41 "b34" 6 0.776180750339315 73 145 6.51991830545821 2.71663262727425 0 0.543326525454851 1.0866530509097 2.71663262727425 0 24.4496936454683 2.1733061018194 6.51991830545821 24.9930201709231 9.23655093273247 4.34661220363881 33.1429180527459 291.2230176438 146.175696042956 164.817535821714 179.297753400101 94.68870998734 97.6477321744443 19.5597549163746 181.47105950192 24.5692254810684 0.523223444013021 0.956309017453083 1.13680500252601 "ccindex"
"146" "balb/cj" "male" 41 "b34" 9 1.03660270198427 73 146 8.70746270015086 2.17686567503771 0 0.725621891679238 2.90248756671695 3.62810945839619 0 21.0430348586979 2.90248756671695 16.6893035086225 23 10.8843283751886 7.25621891679238 40.6348259340373 256.87014965445 78.3765518345294 74.8671539911923 126.258209152187 87.7349460834284 81.8859496778665 36.2810945839619 148.026865902565 34.1332537845914 0.686728558285231 1.24464471835956 1.66167785438576 "ccindex"
"147" "balb/cj" "female" 41 "b35" 3 0.35499307167839 74 147 3.10618937951555 2.48495150361244 0.310618937951555 0.310618937951555 4.96990300722489 1.86371362770933 0 21.1220877807058 1.55309468975778 0.931856813854666 9.31856813854666 5.90175982107955 7.14423557288577 23.6070392843182 131.702429691459 59.4036907424037 68.3350148750029 65.8512148457297 40.2948112028892 40.9179268400473 4.96990300722489 26.7132286638338 12.3936956242671 0.297448694982409 0.542191568573199 0.75166964241662 "ccindex"
"148" "balb/cj" "female" 41 "b35" 5 0.710921737597491 74 148 6.22056520864347 7.46467825037217 0 0 8.70879129210086 3.73233912518608 0 37.3233912518608 3.73233912518608 7.46467825037217 17.4175825842017 13.6852434590156 12.4411304172869 28 73.402669461993 -110.897128469482 -110.897128469482 49.7645216691478 18.6464198311519 15.2115530201502 3.73233912518608 53.4968607943339 23.8869704011909 0.568932893982532 1.01359133622678 1.43747477769145 "ccindex"
"149" "balb/cj" "male" 69 "b35" 5 0.65450077675787 75 149 2.86344090046326 12.0264517819457 0 0 2.86344090046326 4.00881726064857 0 29.7797853648179 2.29075272037061 4.00881726064857 25.1982799240767 14.889892682409 6.87225816111183 36.0793553458371 238.238282918544 111.152765615202 121.756154440336 128.282152340754 74.5893558733591 72.761185386267 17.1806454027796 138.590539582422 32.425604756846 0.553789470149595 1.01417349812608 1.38798219453126 "ccindex"
"150" "balb/cj" "male" 69 "b35" 8 0.714011971926691 75 150 3.12380237952212 6.24760475904425 0 0 6.24760475904425 8.12188618675752 0 41.234191409692 0 3.74856285542655 23.1161376084637 9.37140713856637 14.3694909458018 44.9827542651186 272.395567494329 252.845742101358 260.847189636211 157.439639927915 176.031845766768 179.232424780709 7.4971257108531 104.959759951943 35.5488710789618 0.585150661732084 1.05510798691691 1.26864433518132 "ccindex"
